Engine Capacity (liters),Cylinders,Drive Type,Fuel Type,Horsepower (bhp),Torque (Nm),Transmission,Seating Capacity,Length (meters),Width (meters),Height (meters),Wheelbase (meters),Trunk Capacity (liters),ABS (Anti-lock Brake System),Airbags,Anti theft alarm,BA (Brake Assist),Collision Detection,Differential Lock,EBD (Electronic Brakeforce Distribution),Fire Extinguisher,First Aid Kit,Gas Shock Absorber,Hill Assist,Hill Descent Control ,Immobilizer,ISO Fix Child Seat Anchors,Lane Departure Warning,Multi Terrain Select,Parking Sensors - Front and Rear,Pedestrian airbag,Rear Camera,Surround Camera,Tire Pressure Monitoring Display,Traction Control,Variable Cylinder Management (VCM),Center Arm Rest,Central Locking,Electric Sunroof,Foldable Rear Seats with 60:40 Split,Leather Seats,Multi Information Display,Panoramic Glass Roof,Power Steering,Rear Lcd screens,Steering Tilt Adjustment,Acoustic Hood,Aluminum Wheels,Auto Headlamps,Chrome Door Handles,Chrome Exhaust Pipes,Daytime Running Lights - LED,Door Reflectors,Dual Exhaust Tip,Electric Door Mirrors,Fog Lamp - Front and Rear,Front Brakes - Ventilated Discs,LED foglights,LED Headlights,LED Taillights,Off-Road Dampers,Power Tailgate,Power Windows - Front and Rear,Wheels - Alloy,Wind Blocker,Active Steering,Automatic AC,AUX,Bluetooth,HDMI,Keyless Entry,MP3,Push Button Start,Rain Sensing Wipers,Touchscreen ,USB,Wireless Headphones,Sell your car 100% absolutely free on YallaMotor.,200+ Cars Sold Everyday.,"115,000+  Satisfied Sellers.","500,000+  Monthly Buyers.",name,price,currency,country
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Ford Taurus 2021 2.0L EcoBoost Trend ,"135,174",SAR,ksa
1.8,4,Front Wheel Drive,Petrol,196,320,Automatic,5 Seater,1.845,1.470,2.875,,0,1,1,1,1,1,0,1,1,1,1,1,0,1,1,0,0,1,1,1,0,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,Hongqi H5 2021 1.8T Flagship ,"124,000",SAR,ksa
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3.0,6,All Wheel Drive,Petrol,340,450,Automatic,5 Seater,1.984,1.717,2.904,810,0,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,Volkswagen Touareg 2021 3.0T Atmosphere (340 HP) ,"187,340",AED,uae
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
5.7,8,All Wheel Drive,Petrol,362,530,Automatic,8 Seater,1.980,1.905,2.850,456,0,1,1,1,1,1,1,1,1,0,1,1,0,0,1,0,1,1,1,1,0,1,1,0,0,0,1,0,1,1,0,0,1,1,1,0,0,1,1,1,0,0,1,0,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,1,1,1,1,1,1,Toyota Land Cruiser 2021 5.7L VXR,"329,000",AED,uae
1.8,4,Front Wheel Drive,Hybrid,134,142,Automatic,5 Seater,1.765,1.455,2.600,275,0,1,1,1,1,0,0,1,0,0,0,1,0,1,1,0,0,1,0,1,0,1,1,0,1,1,1,1,1,1,0,1,0,1,0,0,1,0,0,1,0,0,1,1,0,1,0,1,0,0,1,1,0,0,1,1,1,0,1,1,1,0,1,1,0,1,1,1,1,Lexus CT 2021 200h Prestige,"16,600",OMR,oman
1.5,4,Front Wheel Drive,Petrol,145,210,CVT,5 Seater,4.500,1.842,1.746,2.670,,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,0,0,1,1,0,1,1,1,0,1,0,1,0,1,0,1,1,1,1,1,0,1,1,0,0,1,1,1,1,1,0,1,1,1,1,1,0,1,0,0,1,1,1,1,1,0,0,1,1,1,1,1,1,Chery Tiggo7 Pro 2021 1.5T Comfort (2 Tone),"7,020",BHD,bahrain
3.5,6,Rear Wheel Drive,Petrol,354,350,Automatic,5 Seater,1.900,1.450,3.125,430,0,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,0,1,1,1,0,1,1,0,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,Lexus LS 2021 500h Hybrid,"448,960",SAR,ksa
2.0,4,Front Wheel Drive,Petrol,233,360,Automatic,5 Seater,4.720,1.845,1.665,2.705,,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,0,1,1,1,1,0,0,1,0,1,1,1,1,1,1,1,1,1,1,0,0,1,1,0,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,1,1,1,1,1,1,Changan CS85 2021 2.0T GDI Premium ,"8,000",KWD,kuwait
1.4,4,Front Wheel Drive,Petrol,75,118,Manual,2 Seater,1.716,1.721,2.513,2800,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,Fiat Fiorino 2021 1.4L Standard,"46,750",AED,uae
1200,N/A,Front Wheel Drive,Petrol,130,205,Automatic,5 Seater,4.409,1.836,1.607,2.646,527,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,1,1,0,0,1,0,1,1,1,1,Renault Kadjar 2021 1.2T Signature ,"434,000",EGP,egypt
1200,N/A,Front Wheel Drive,Petrol,85,108,Manual,8 Seater,4.005,1.620,1.900,2.700,1225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,Chevrolet Move 2021 1.2L Tinted glass,"176,150",EGP,egypt
5.3,8,All Wheel Drive,Petrol,355,519,Automatic,5 Seater,2.063 ,1.917 ,3.745 ,,0,1,1,1,0,1,1,1,1,0,1,1,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,1,1,1,0,1,0,0,0,0,1,1,1,1,1,GMC Sierra 2021 5.3L V8 SLT Crew Cab (AWD) ,"12,000",KWD,kuwait
2.4,4,Rear Wheel Drive,Petrol,136,200,Manual,2 Seater,1.800,1.715,3.105,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,Foton Tunland 2021 2.4L Single Cabin (4X2) ,"4,999",BHD,bahrain
1499,4,Front Wheel Drive,Petrol,105,141,Automatic,7 Seater,4.475,1.750,1.695,2.775,,1,1,1,1,1,0,1,1,1,1,1,0,1,1,0,0,1,1,1,0,1,0,1,1,1,0,1,0,1,0,1,1,1,1,1,0,1,1,1,0,0,0,0,0,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,Mitsubishi Xpander 2021 1.5L HL,"345,000",EGP,egypt
3.0,6,All Wheel Drive,Petrol,375,450,Automatic,5 Seater,2.073,1.802,2.923,780,0,1,1,1,1,0,0,1,0,0,0,1,1,1,1,1,1,1,0,1,0,1,1,0,1,1,0,0,1,1,1,1,0,1,0,0,1,0,0,1,0,1,1,1,0,0,0,1,0,1,1,1,0,0,1,1,1,0,1,1,1,1,1,1,0,1,1,1,1,Land Rover Range Rover Sport 2021 3.0L SC V6 Autobiography Dynamic (380 PS),"44,000",BHD,bahrain
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.0,8,Rear Wheel Drive,Petrol,340,500,Automatic,4 Seater,1.932,1.407,3.023,440,0,1,1,1,1,1,0,1,0,0,0,1,0,1,1,1,0,1,0,1,1,1,1,0,0,1,0,0,1,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,1,0,1,0,1,0,0,1,1,1,0,1,1,1,1,0,1,0,1,1,1,1,BMW 8 Series Gran Coupe 2021  840i,"498,300",SAR,ksa
2987,6,Rear Wheel Drive,Petrol,367,500,Automatic,5 Seater,1.905,1.498,3.165,530,0,1,1,1,1,1,0,1,0,0,0,1,0,1,1,1,0,1,0,1,0,1,1,0,1,1,0,1,1,1,1,1,0,1,0,0,1,0,1,1,0,1,1,1,0,0,1,1,0,1,1,1,0,0,1,1,1,0,1,1,1,1,0,1,0,1,1,1,1,Mercedes-Benz S-Class 2021 S 450,"3,270,000",EGP,egypt
6.0,12,Rear Wheel Drive,Petrol,565,620,Automatic,4 Seater,1.912,1.294,2.740,280,0,1,1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,1,1,0,0,1,0,0,1,1,0,1,0,1,0,0,1,0,1,1,0,1,1,0,0,0,0,1,0,1,0,1,0,1,1,1,1,0,1,1,0,0,0,1,0,1,1,1,1,Aston Martin Vanquish Volante 2021 V12 Carbon Black,"133,000",BHD,bahrain
6.6,12,Rear Wheel Drive,Petrol,563,820,Automatic,4 Seater,1.947,1.502,3.112,283,0,1,1,1,1,1,0,1,0,0,0,1,0,1,1,1,0,1,0,1,0,1,1,0,1,1,0,0,1,1,0,1,0,1,1,0,1,0,1,1,0,1,1,1,0,0,1,1,0,1,0,1,1,0,1,1,1,0,1,1,1,1,1,1,0,1,1,1,1,Rolls Royce Dawn 2021 6.6L V12,"130,000",OMR,oman
2.5,4,Front Wheel Drive,Petrol,115,170,Automatic,5 Seater,1.778,1.482,2.651,510,0,1,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1,1,Volkswagen Jetta 2021 2.0 SEL,DISCONTINUED,BHD,bahrain
3.0,6,All Wheel Drive,Petrol,333,480,Automatic,4 Seater,1.786,1.398,2.760,390,0,1,1,1,1,1,0,1,0,0,0,1,0,1,1,0,0,1,0,1,0,1,1,0,1,1,0,0,1,1,0,1,0,1,0,0,1,0,0,1,0,0,1,1,0,0,1,1,0,1,0,1,1,0,1,1,1,0,1,1,1,1,0,1,0,1,1,1,1,Mercedes-Benz E-Class Cabriolet 2021 E 400 4MATIC,"23,800",KWD,kuwait
3.0,6,All Wheel Drive,Petrol,272,400,Automatic,5 Seater,2.020,1.391,2.810,480,0,1,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,1,0,1,0,1,0,0,1,0,0,1,0,1,1,0,0,0,0,1,0,1,1,1,0,0,1,1,1,0,1,1,0,0,0,1,0,1,1,1,1,Audi A5 Sportback 2021 3.0L (272 HP),"21,000",OMR,oman
2.0,4,All Wheel Drive,Petrol,421,500,Automatic,5 Seater,1.777,1.432,2.699,470,0,1,1,1,1,1,0,1,0,0,0,1,0,1,1,0,0,1,0,1,0,1,1,0,1,1,0,0,1,1,1,1,0,1,0,0,1,0,1,1,0,1,1,0,0,0,1,1,0,1,1,1,0,0,1,1,1,0,1,1,1,1,0,1,0,1,1,1,1,Mercedes-Benz CLA-Class 2021 CLA 45 S AMG 4MATIC+,"288,305",SAR,ksa
3.5,6,All Wheel Drive,Petrol,296,370,Automatic,5 Seater,1.895,1.690,2.790,553,0,1,1,1,1,1,0,1,0,0,0,1,0,1,1,1,0,1,0,1,1,1,1,0,1,1,0,1,1,1,1,1,0,1,0,0,1,0,1,1,0,0,1,1,0,1,1,1,0,1,1,1,0,0,1,1,1,0,1,1,1,1,1,1,0,1,1,1,1,Lexus RX 2021 350 Platinum,"285,000",AED,uae
2.0,4,Front Wheel Drive,Petrol,190,320,Automatic,4 Seater,1.846,1.371,2.764,465,0,1,1,1,1,0,0,1,0,0,0,1,0,1,1,0,0,1,0,1,0,1,1,0,0,1,0,0,1,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,1,1,0,1,1,1,1,0,1,0,1,1,1,1,Audi A5 Coupe 2021 40 TFSI Sport (190 HP),"15,500",KWD,kuwait
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.5,N/A,All Wheel Drive,Petrol,280,355,Automatic,8 Seater,2.296,1.788,2.818,589,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,1,0,0,1,1,0,0,1,1,1,0,1,0,1,0,1,0,0,1,1,1,1,Honda Pilot 2021 3.5 Touring (AWD),TBD,AED,uae
2.4,4,Rear Wheel Drive,Petrol,217,136,Manual,5 Seater,1.720,1.680,3.050,830,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,1,1,1,1,ZNA Rich 2021 2.4L DC (4x2),"39,900",AED,uae
5.2,10,All Wheel Drive,Petrol,610,560,Automatic,2 Seater,1.940,1.240,2.65,,0,1,1,1,1,1,0,1,0,0,0,1,0,1,0,1,0,1,0,1,1,1,1,0,0,1,0,0,1,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,1,0,0,0,1,0,1,1,1,1,0,1,1,1,1,1,1,0,1,1,1,1,Audi R8 Coupe 2021 5.2 V10 Plus,TBD,AED,uae
2.5,4,All Wheel Drive,Petrol,169,233,CVT,7 Seater,1.830,1.740,2.705,135,0,1,1,0,1,0,0,1,0,0,0,1,1,0,1,0,0,1,0,1,0,1,0,0,1,1,1,1,0,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1,1,1,0,0,1,1,1,0,1,1,1,0,0,1,0,1,1,1,1,Nissan X-Trail 2021 SV X-Treamer AWD (7-Seater),"119,900",SAR,ksa
3.0,4,All Wheel Drive,Diesel,190,450,Manual,5 Seater,5.285,1.87,1.785,3.125,1100,1,1,0,1,1,1,1,1,0,1,0,0,1,1,0,0,0,1,0,0,1,0,0,0,1,1,0,0,1,0,1,1,1,1,1,0,1,1,0,0,0,1,1,0,1,0,1,1,1,1,1,0,1,0,0,0,1,1,1,0,0,0,1,1,1,1,1,1,Isuzu D-MAX 2021 3.0L Crew Cab 4WD LS,"10,300",OMR,oman
2.0,4,Rear Wheel Drive,Petrol,184,300,Automatic,4 Seater,1.786,1.398,2.760,390,0,1,1,1,1,0,0,1,0,0,0,1,0,1,1,0,0,1,0,1,0,1,1,0,1,1,0,0,1,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0,1,1,0,1,1,1,0,1,1,1,1,0,1,0,1,1,1,1,Mercedes-Benz E-Class Cabriolet 2021 E 200,"22,530",OMR,oman
1.8,4,Front Wheel Drive,Petrol,170,320,Automatic,5 Seater,2.020,1.391,2.810,480,0,1,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,1,0,1,0,1,0,0,1,0,0,1,0,1,1,0,0,0,0,1,0,1,1,1,0,0,1,1,1,0,1,1,0,0,0,1,0,1,1,1,1,Audi A5 Sportback 2021 1.8L (170 HP),"13,000",KWD,kuwait
1.5,4,Front Wheel Drive,Petrol,169,250,Automatic,5 Seater,4.720,1.860,1.736,2.760,,0,1,1,0,1,0,0,1,0,1,1,0,1,1,0,0,1,1,1,0,1,1,1,0,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,0,0,1,1,1,1,0,1,0,0,1,1,1,0,0,0,0,1,1,1,1,1,1,Maxus D60 2021 1.5T Executive,"78,990",SAR,ksa
3.5,6,Front Wheel Drive,Petrol,290,355,Automatic,7 Seater,1.995,1.740,3.090,2785 ,0,1,1,1,1,1,1,1,1,0,1,1,0,1,1,0,0,1,1,1,0,1,1,0,1,1,0,1,0,1,0,1,1,1,1,1,0,1,1,0,0,0,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,Kia Grand Carnival 2021 3.5L GDI SXL,TBD,AED,uae
1.0,3,Front Wheel Drive,Petrol,116,200,Automatic,5 Seater,1.796,1.416,2.637,425,0,1,1,1,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,1,1,0,1,1,1,0,0,1,0,1,1,1,1,Audi A3 Sedan 2021 30  TFSI Sport (116 HP),"8,300",KWD,kuwait
4.0,8,All Wheel Drive,Hybrid,680,900,Automatic,5 Seater,1.983,1.673,2.895,645,0,1,1,0,1,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,1,1,0,1,1,0,0,1,1,0,1,0,1,0,0,1,0,0,1,0,1,1,0,0,0,0,1,0,0,1,1,0,0,1,1,1,0,1,1,1,1,1,1,0,1,1,1,1,Porsche Cayenne 2021 Turbo S E-Hybrid,"69,300",OMR,oman
1.6,4,Front Wheel Drive,Petrol,121,154,CVT,5 Seater,1.780,1.435,2.700,368,0,1,1,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,1,0,1,1,1,1,Toyota Corolla 2021 1.6L XLI,"71,900",AED,uae
1.6,4,Front Wheel Drive,Petrol,121,154,CVT,5 Seater,1.780,1.435,2.700,368,0,1,1,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,1,0,1,1,1,1,Toyota Corolla 2021 1.6L XLI,"72,000",QAR,qatar
2.5,N/A,All Wheel Drive,Petrol,168,244,Automatic,5 Seater,2.075,1.758,3.150,,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,1,0,0,0,1,0,1,1,1,1,Nissan Navara 2021 CSF 4x4  A/T,"9,400",OMR,oman
3.7,6,Rear Wheel Drive,Petrol,328,363,Automatic,2 Seater,1.845,1.315,2.550,235,0,1,1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,1,1,1,0,1,0,0,1,1,1,1,Nissan 370Z 2021 Coupe A/T,"18,900",OMR,oman
3.0,6,All Wheel Drive,Petrol,360,495,Automatic,5 Seater,1.983,1.835,2.922,550,0,1,1,1,1,0,1,1,0,0,0,1,1,1,1,0,0,1,0,1,0,1,1,0,1,1,0,0,1,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1,1,1,0,0,1,1,1,0,1,1,1,1,1,1,0,1,1,1,1,Land Rover Range Rover 2021 3.0L V6 HSE MHEV (360 PS),"499,675",SAR,ksa
4.7,8,Rear Wheel Drive,Petrol,408,600,Automatic,4 Seater,1.786,1.398,2.760,390,0,1,1,1,1,1,0,1,0,0,0,1,0,1,1,1,0,1,0,1,1,1,1,0,1,1,0,0,1,1,0,1,0,1,0,0,1,0,1,1,0,0,1,0,0,0,1,1,0,1,0,1,1,0,1,1,1,0,1,1,1,1,0,1,0,1,1,1,1,Mercedes-Benz E-Class Cabriolet 2021 E 500,"29,000",KWD,kuwait
1.5,4,Front Wheel Drive,Petrol,170,275,Automatic,5 Seater,1.844,1.661,2.725,846,0,1,1,1,1,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,1,1,0,1,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,1,1,0,1,1,1,0,0,1,0,1,1,1,1,Chevrolet Equinox 2021 1.5T LT+ (FWD)  ,"8,900",OMR,oman
3.0,6,Rear Wheel Drive,Petrol,350,500,Automatic,5 Seater,1.948,1.481,3.171,530,0,1,1,1,1,0,0,1,0,0,0,1,0,1,1,0,0,1,0,1,0,1,1,0,1,1,0,0,1,1,0,1,0,1,0,0,1,0,0,1,0,1,1,0,0,0,0,1,0,0,1,1,0,0,1,1,1,0,1,1,1,1,1,1,0,1,1,1,1,Maserati Quattroporte 2021 3.0T V6 GranSport,"37,100",KWD,kuwait
3.0,6,All Wheel Drive,Petrol,410,550,Automatic,5 Seater,1.948,1.481,3.171,530,0,1,1,1,1,0,0,1,0,0,0,1,0,1,1,0,0,1,0,1,0,1,1,0,1,1,1,0,1,1,0,1,0,1,0,0,1,0,0,1,0,1,1,0,0,0,0,1,0,1,1,1,0,0,1,1,1,0,1,1,1,1,1,1,0,1,1,1,1,Maserati Quattroporte 2021 S Q4,"54,500",BHD,bahrain
2.5,4,Rear Wheel Drive,Petrol,147,213,Manual,6 Seater,1.695,1.990,2.555,6000,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,Nissan Urvan 2021 6-Seater Manual (5-Door),"8,500",OMR,oman
1490,4,Front Wheel Drive,Petrol,170,275,Automatic,5 Seater,1.844,1.661,2.725,846,0,1,1,1,1,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,1,1,0,1,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,1,1,0,1,1,1,0,0,1,0,1,1,1,1,Chevrolet Equinox 2021 1.5T LS (FWD),TBD,EGP,egypt
2.0,4,Front Wheel Drive,Petrol,208,350,Automatic,5 Seater,1.805,1.495,2.700,430,0,1,1,1,1,1,0,1,0,0,0,1,0,1,1,0,0,1,0,1,1,1,1,0,1,1,0,1,1,1,1,1,0,1,0,0,1,0,0,1,0,1,1,1,0,1,1,1,0,0,1,1,0,0,1,1,1,0,1,1,1,1,1,1,0,1,1,1,1,Infiniti Q30 2021 2.0T Premium,"14,500",OMR,oman
2.0,4,Rear Wheel Drive,Petrol,255,400,Automatic,5 Seater,1.820,1.442,2.865,481,0,1,1,1,1,1,1,1,1,0,1,1,0,1,1,0,0,1,1,1,0,1,1,0,1,1,0,0,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,Mercedes-Benz C-Class 2022 C 300,TBD,SAR,ksa
3.0,6,All Wheel Drive,Petrol,360,450,Automatic,7 Seater,2.073,1.846,2.923,258,0,1,1,1,1,1,0,1,1,0,1,1,0,1,1,0,1,1,1,1,0,1,1,0,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,Land Rover Discovery 2021 3.0L V6 HSE (360 HP),"29,790",OMR,oman
3.5,N/A,All Wheel Drive,Petrol,422,678,Automatic,5 Seater,2.459,1.994,3.409,1495,0,1,1,1,1,0,1,1,0,0,0,1,0,1,1,0,1,1,0,0,1,1,1,0,0,1,1,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,1,1,0,0,0,1,0,1,0,1,0,1,0,0,0,0,1,1,1,1,Ford F-150 Raptor 2021 3.5L EcoBoost Super Cab (Luxury Range),"363,000",SAR,ksa
2.0,N/A,All Wheel Drive,Petrol,245,370,Automatic,5 Seater,1.890,1.639,2.873,550,0,1,1,1,1,0,0,1,0,0,0,1,0,1,1,0,0,1,0,1,0,1,1,0,1,1,0,0,1,1,0,1,0,1,0,0,1,0,1,1,0,0,1,0,0,0,0,1,0,1,1,1,0,0,1,1,1,0,1,1,1,1,0,1,0,1,1,1,1,Mercedes-Benz GLC-Class 2021 GLC 300 4MATIC,"240,000",AED,uae
2.2,4,Rear Wheel Drive,Petrol,102,193,Manual,2 Seater,1.700,2.240,2.890,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1,King Long Panel Van 2021 2.3L Standard,"60,000",QAR,qatar
3.6,6,Front Wheel Drive,Petrol,305,356,Automatic,5 Seater,1.854,1.496,2.837,532,0,1,1,1,1,0,0,1,0,0,0,1,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,1,0,0,0,1,0,1,1,1,1,Chevrolet Impala 2021 3.6L LS,DISCONTINUED,AED,uae
3.0,6,Rear Wheel Drive,Petrol,335,450,Automatic,5 Seater,1.899,1.460,3.032,520,0,1,1,1,1,0,0,1,0,0,0,1,0,1,1,0,0,1,0,1,0,1,1,0,1,1,0,0,1,1,0,1,0,1,0,0,1,0,0,1,0,1,1,0,0,0,0,1,0,1,1,1,0,0,1,1,1,0,1,1,1,0,1,1,0,1,1,1,1,Jaguar XJ 2021 3.0L SC Luxury SWB (340 PS),"29,800",BHD,bahrain
